data,produto,qtd
2025-02-25,Torta de Morango (fatia),1.0
2025-02-25,Pão Doce,1.0
2025-02-25,Biscoito Caseiro (kg),0.65
2025-02-25,Bolo de Cenoura (fatia),1.0
2025-02-25,Biscoito Caseiro (kg),0.91
2025-02-25,Suco de Laranja,1.0
2025-02-25,Baguete,7.0
2025-02-25,Baguete,3.0
2025-02-25,Pão Integral (kg),1.01
2025-02-25,Suco de Laranja,8.0
2025-02-25,Pão de Queijo,4.0
2025-02-25,Pão Francês,20.0
2025-02-25,Pão de Queijo,3.0
2025-02-25,Pão Francês,7.0
2025-02-25,Suco de Laranja,7.0
2025-02-25,Bolo de Cenoura (fatia),3.0
2025-02-25,Torta de Morango (fatia),3.0
2025-02-25,Pão Integral (kg),2.35
2025-02-25,Baguete,7.0
2025-02-25,Torta de Morango (fatia),1.0
2025-02-25,Pão Doce,1.0
2025-02-26,Pão Doce,8.0
2025-02-26,Biscoito Caseiro (kg),0.43
2025-02-26,Biscoito Caseiro (kg),2.46
2025-02-26,Bolo de Cenoura (fatia),3.0
2025-02-26,Biscoito Caseiro (kg),1.03
2025-02-26,Café Expresso,28.0
2025-02-26,Torta de Morango (fatia),3.0
2025-02-26,Suco de Laranja,5.0
2025-02-26,Torta de Morango (fatia),2.0
2025-02-26,Pão Francês,13.0
2025-02-26,Biscoito Caseiro (kg),2.13
2025-02-26,Pão Doce,2.0
2025-02-26,Suco de Laranja,3.0
2025-02-26,Biscoito Caseiro (kg),2.12
2025-02-26,Café Expresso,25.0
2025-02-26,Pão de Queijo,4.0
2025-02-26,Café Expresso,16.0
2025-02-26,Biscoito Caseiro (kg),2.17
2025-02-26,Suco de Laranja,7.0
2025-02-26,Baguete,2.0
2025-02-26,Pão Integral (kg),1.77
2025-02-26,Pão Integral (kg),0.61
2025-02-26,Baguete,7.0
2025-02-26,Bolo de Cenoura (fatia),2.0
2025-02-26,Pão Francês,23.0
2025-02-26,Pão Doce,8.0
2025-02-26,Suco de Laranja,3.0
2025-02-26,Suco de Laranja,4.0
2025-02-26,Pão Integral (kg),1.87
2025-02-26,Bolo de Cenoura (fatia),3.0
2025-02-26,Pão de Queijo,23.0
2025-02-26,Baguete,8.0
2025-02-26,Biscoito Caseiro (kg),0.47
2025-02-26,Pão de Queijo,29.0
2025-02-26,Biscoito Caseiro (kg),0.82
2025-02-26,Pão Integral (kg),0.25
2025-02-26,Pão Doce,5.0
2025-02-26,Torta de Morango (fatia),1.0
2025-02-26,Pão Francês,2.0
2025-02-26,Pão Doce,5.0
2025-02-26,Pão Doce,8.0
2025-02-26,Pão Francês,5.0
2025-02-26,Biscoito Caseiro (kg),1.39
2025-02-26,Pão Integral (kg),0.71
2025-02-26,Biscoito Caseiro (kg),1.59
2025-02-26,Café Expresso,16.0
2025-02-26,Café Expresso,21.0
2025-02-26,Bolo de Cenoura (fatia),3.0
2025-02-26,Bolo de Cenoura (fatia),2.0
2025-02-26,Pão Francês,4.0
2025-02-26,Bolo de Cenoura (fatia),3.0
2025-02-26,Torta de Morango (fatia),1.0
2025-02-26,Pão de Queijo,1.0
2025-02-26,Pão de Queijo,7.0
2025-02-26,Pão Integral (kg),1.69
2025-02-26,Suco de Laranja,1.0
2025-02-26,Café Expresso,25.0
2025-02-26,Pão Doce,1.0
2025-02-26,Bolo de Cenoura (fatia),1.0
2025-02-26,Biscoito Caseiro (kg),0.41
2025-02-26,Biscoito Caseiro (kg),0.28
2025-02-26,Pão Integral (kg),2.09
2025-02-26,Pão Doce,5.0
2025-02-26,Biscoito Caseiro (kg),0.55
2025-02-26,Biscoito Caseiro (kg),0.78
2025-02-26,Torta de Morango (fatia),3.0
2025-02-26,Pão Integral (kg),0.39
2025-02-26,Café Expresso,20.0
2025-02-27,Baguete,2.0
2025-02-27,Pão Integral (kg),2.44
2025-02-27,Baguete,5.0
2025-02-27,Pão Integral (kg),0.39
2025-02-27,Pão Francês,9.0
2025-02-27,Pão Doce,3.0
2025-02-27,Pão Doce,3.0
2025-02-27,Biscoito Caseiro (kg),0.18
2025-02-27,Suco de Laranja,5.0
2025-02-27,Baguete,1.0
2025-02-27,Baguete,5.0
2025-02-27,Biscoito Caseiro (kg),0.64
2025-02-27,Pão Doce,7.0
2025-02-27,Bolo de Cenoura (fatia),1.0
2025-02-27,Torta de Morango (fatia),2.0
2025-02-27,Bolo de Cenoura (fatia),3.0
2025-02-27,Biscoito Caseiro (kg),0.3
2025-02-27,Café Expresso,27.0
2025-02-27,Pão Integral (kg),1.29
2025-02-27,Suco de Laranja,7.0
2025-02-27,Torta de Morango (fatia),3.0
2025-02-27,Biscoito Caseiro (kg),1.2
2025-02-27,Pão Francês,23.0
2025-02-27,Pão Francês,20.0
2025-02-27,Pão de Queijo,3.0
2025-02-27,Torta de Morango (fatia),2.0
2025-02-27,Pão de Queijo,13.0
2025-02-27,Biscoito Caseiro (kg),1.39
2025-02-27,Bolo de Cenoura (fatia),2.0
2025-02-27,Café Expresso,10.0
2025-02-27,Suco de Laranja,6.0
2025-02-27,Café Expresso,21.0
2025-02-27,Torta de Morango (fatia),3.0
2025-02-27,Torta de Morango (fatia),3.0
2025-02-27,Torta de Morango (fatia),1.0
2025-02-27,Biscoito Caseiro (kg),1.96
2025-02-27,Pão Doce,3.0
2025-02-28,Baguete,2.0
2025-02-28,Baguete,4.0
2025-02-28,Suco de Laranja,4.0
2025-02-28,Pão de Queijo,23.0
2025-02-28,Café Expresso,30.0
2025-02-28,Biscoito Caseiro (kg),2.46
2025-02-28,Biscoito Caseiro (kg),1.83
2025-02-28,Café Expresso,24.0
2025-02-28,Café Expresso,20.0
2025-02-28,Café Expresso,10.0
2025-02-28,Baguete,8.0
2025-02-28,Pão Integral (kg),0.88
2025-02-28,Baguete,6.0
2025-02-28,Pão Integral (kg),1.96
2025-02-28,Torta de Morango (fatia),2.0
2025-02-28,Pão Doce,1.0
2025-02-28,Pão de Queijo,15.0
2025-02-28,Bolo de Cenoura (fatia),3.0
2025-02-28,Suco de Laranja,8.0
2025-02-28,Pão Doce,6.0
2025-02-28,Torta de Morango (fatia),2.0
2025-02-28,Pão Doce,2.0
2025-02-28,Pão Doce,5.0
2025-02-28,Pão Integral (kg),0.92
2025-02-28,Pão Integral (kg),0.51
2025-02-28,Biscoito Caseiro (kg),0.37
2025-02-28,Baguete,3.0
2025-02-28,Café Expresso,20.0
2025-02-28,Bolo de Cenoura (fatia),2.0
2025-02-28,Suco de Laranja,8.0
2025-02-28,Bolo de Cenoura (fatia),2.0
2025-02-28,Café Expresso,21.0
2025-02-28,Suco de Laranja,4.0
2025-02-28,Biscoito Caseiro (kg),1.71
2025-02-28,Pão Integral (kg),0.91
2025-02-28,Pão de Queijo,7.0
2025-02-28,Pão Doce,5.0
2025-02-28,Bolo de Cenoura (fatia),3.0
2025-02-28,Pão Doce,4.0
2025-02-28,Pão Doce,2.0
2025-02-28,Café Expresso,10.0
2025-02-28,Pão de Queijo,18.0
2025-02-28,Café Expresso,3.0
2025-02-28,Pão Francês,7.0
2025-02-28,Torta de Morango (fatia),3.0
2025-02-28,Pão de Queijo,13.0
2025-02-28,Suco de Laranja,6.0
2025-02-28,Café Expresso,26.0
2025-02-28,Bolo de Cenoura (fatia),1.0
2025-02-28,Bolo de Cenoura (fatia),1.0
2025-02-28,Pão Integral (kg),1.25
2025-02-28,Pão de Queijo,29.0
2025-02-28,Pão Doce,6.0
2025-02-28,Baguete,5.0
2025-02-28,Bolo de Cenoura (fatia),1.0
2025-02-28,Bolo de Cenoura (fatia),3.0
2025-02-28,Pão de Queijo,14.0
2025-02-28,Torta de Morango (fatia),3.0
2025-02-28,Pão de Queijo,25.0
2025-02-28,Bolo de Cenoura (fatia),3.0
2025-02-28,Pão Integral (kg),1.45
2025-02-28,Café Expresso,11.0
2025-02-28,Biscoito Caseiro (kg),1.27
2025-02-28,Café Expresso,22.0
2025-02-28,Biscoito Caseiro (kg),2.2
2025-02-28,Pão Francês,20.0
2025-02-28,Pão Francês,20.0
2025-02-28,Bolo de Cenoura (fatia),2.0
2025-02-28,Pão Francês,15.0
2025-02-28,Pão Integral (kg),1.63
2025-02-28,Biscoito Caseiro (kg),1.32
2025-02-28,Pão Integral (kg),1.57
2025-02-28,Suco de Laranja,7.0
2025-02-28,Pão Doce,1.0
2025-02-28,Pão Francês,16.0
2025-02-28,Café Expresso,4.0
2025-02-28,Torta de Morango (fatia),2.0
2025-02-28,Torta de Morango (fatia),1.0
2025-02-28,Pão de Queijo,16.0
2025-03-01,Suco de Laranja,6.0
2025-03-01,Suco de Laranja,2.0
2025-03-01,Pão de Queijo,11.0
2025-03-01,Pão Francês,21.0
2025-03-01,Pão Francês,11.0
2025-03-01,Biscoito Caseiro (kg),1.75
2025-03-01,Pão Integral (kg),1.98
2025-03-01,Pão Integral (kg),1.17
2025-03-01,Pão Doce,2.0
2025-03-01,Baguete,1.0
2025-03-01,Baguete,5.0
2025-03-01,Café Expresso,18.0
2025-03-01,Baguete,1.0
2025-03-01,Pão Francês,20.0
2025-03-01,Bolo de Cenoura (fatia),3.0
2025-03-01,Biscoito Caseiro (kg),0.98
2025-03-01,Café Expresso,11.0
2025-03-01,Torta de Morango (fatia),1.0
2025-03-01,Pão Francês,16.0
2025-03-01,Bolo de Cenoura (fatia),1.0
2025-03-01,Café Expresso,7.0
2025-03-01,Baguete,2.0
2025-03-01,Pão Doce,2.0
2025-03-01,Torta de Morango (fatia),2.0
2025-03-01,Pão Francês,15.0
2025-03-01,Café Expresso,1.0
2025-03-01,Pão de Queijo,26.0
2025-03-01,Suco de Laranja,6.0
2025-03-01,Bolo de Cenoura (fatia),3.0
2025-03-01,Suco de Laranja,4.0
2025-03-01,Pão de Queijo,7.0
2025-03-01,Pão Francês,18.0
2025-03-01,Pão de Queijo,16.0
2025-03-01,Café Expresso,20.0
2025-03-01,Pão Integral (kg),1.59
2025-03-01,Pão de Queijo,26.0
2025-03-01,Café Expresso,19.0
2025-03-01,Pão Francês,6.0
2025-03-01,Café Expresso,19.0
2025-03-01,Pão de Queijo,29.0
2025-03-01,Pão Francês,18.0
2025-03-01,Pão de Queijo,20.0
2025-03-01,Biscoito Caseiro (kg),2.41
2025-03-01,Pão Doce,5.0
2025-03-01,Pão Francês,5.0
2025-03-01,Pão de Queijo,30.0
2025-03-01,Suco de Laranja,6.0
2025-03-01,Baguete,4.0
2025-03-01,Pão Integral (kg),1.69
2025-03-01,Bolo de Cenoura (fatia),3.0
2025-03-01,Café Expresso,4.0
2025-03-01,Suco de Laranja,8.0
2025-03-02,Bolo de Cenoura (fatia),2.0
2025-03-02,Biscoito Caseiro (kg),0.25
2025-03-02,Pão Integral (kg),0.49
2025-03-02,Baguete,7.0
2025-03-02,Suco de Laranja,7.0
2025-03-02,Torta de Morango (fatia),1.0
2025-03-02,Café Expresso,29.0
2025-03-02,Café Expresso,17.0
2025-03-02,Torta de Morango (fatia),1.0
2025-03-02,Baguete,5.0
2025-03-02,Torta de Morango (fatia),1.0
2025-03-02,Biscoito Caseiro (kg),0.95
2025-03-02,Bolo de Cenoura (fatia),1.0
2025-03-02,Pão Integral (kg),1.57
2025-03-02,Pão Doce,6.0
2025-03-02,Torta de Morango (fatia),2.0
2025-03-02,Pão Integral (kg),2.08
2025-03-02,Biscoito Caseiro (kg),0.67
2025-03-02,Baguete,1.0
2025-03-02,Pão Doce,6.0
2025-03-02,Pão de Queijo,16.0
2025-03-02,Baguete,2.0
2025-03-02,Torta de Morango (fatia),2.0
2025-03-02,Pão Doce,4.0
2025-03-02,Baguete,8.0
2025-03-02,Café Expresso,28.0
2025-03-02,Baguete,2.0
2025-03-02,Bolo de Cenoura (fatia),1.0
2025-03-02,Pão de Queijo,13.0
2025-03-02,Pão Francês,30.0
2025-03-03,Pão Francês,27.0
2025-03-03,Pão Integral (kg),0.12
2025-03-03,Pão de Queijo,21.0
2025-03-03,Pão Francês,25.0
2025-03-03,Pão de Queijo,13.0
2025-03-03,Pão Doce,4.0
2025-03-03,Baguete,3.0
2025-03-03,Pão Doce,3.0
2025-03-03,Pão Integral (kg),1.55
2025-03-03,Torta de Morango (fatia),1.0
2025-03-03,Bolo de Cenoura (fatia),3.0
2025-03-03,Bolo de Cenoura (fatia),3.0
2025-03-03,Baguete,2.0
2025-03-03,Pão Doce,1.0
2025-03-03,Pão Integral (kg),1.45
2025-03-03,Café Expresso,14.0
2025-03-03,Pão de Queijo,18.0
2025-03-03,Pão Integral (kg),0.64
2025-03-03,Pão Francês,26.0
2025-03-03,Biscoito Caseiro (kg),0.44
2025-03-03,Biscoito Caseiro (kg),0.36
2025-03-03,Pão Doce,8.0
2025-03-03,Pão Integral (kg),1.36
2025-03-03,Café Expresso,27.0
2025-03-03,Baguete,3.0
2025-03-03,Bolo de Cenoura (fatia),3.0
2025-03-03,Torta de Morango (fatia),1.0
2025-03-03,Bolo de Cenoura (fatia),1.0
2025-03-03,Pão Francês,10.0
2025-03-03,Pão Doce,4.0
2025-03-03,Pão Doce,5.0
2025-03-03,Biscoito Caseiro (kg),2.29
2025-03-03,Café Expresso,22.0
2025-03-03,Bolo de Cenoura (fatia),3.0
2025-03-03,Biscoito Caseiro (kg),2.24
2025-03-03,Torta de Morango (fatia),2.0
2025-03-03,Pão de Queijo,21.0
2025-03-03,Pão de Queijo,25.0
2025-03-03,Torta de Morango (fatia),3.0
2025-03-03,Baguete,6.0
2025-03-03,Biscoito Caseiro (kg),0.24
2025-03-03,Pão Integral (kg),1.87
2025-03-03,Baguete,5.0
2025-03-03,Pão Integral (kg),0.58
2025-03-03,Biscoito Caseiro (kg),1.42
2025-03-03,Biscoito Caseiro (kg),0.31
2025-03-03,Bolo de Cenoura (fatia),2.0
2025-03-03,Café Expresso,3.0
2025-03-03,Pão Francês,7.0
2025-03-03,Pão Francês,24.0
2025-03-03,Pão de Queijo,19.0
2025-03-03,Pão Doce,1.0
2025-03-03,Biscoito Caseiro (kg),1.75
2025-03-03,Pão Francês,8.0
2025-03-03,Pão Integral (kg),0.84
2025-03-03,Bolo de Cenoura (fatia),1.0
2025-03-03,Pão de Queijo,3.0
2025-03-03,Bolo de Cenoura (fatia),1.0
2025-03-03,Suco de Laranja,6.0
2025-03-03,Baguete,6.0
2025-03-03,Biscoito Caseiro (kg),1.62
2025-03-04,Biscoito Caseiro (kg),1.16
2025-03-04,Bolo de Cenoura (fatia),2.0
2025-03-04,Baguete,4.0
2025-03-04,Café Expresso,15.0
2025-03-04,Pão Doce,6.0
2025-03-04,Biscoito Caseiro (kg),1.12
2025-03-04,Pão Integral (kg),1.0
2025-03-04,Torta de Morango (fatia),3.0
2025-03-04,Pão Integral (kg),1.45
2025-03-04,Pão de Queijo,11.0
2025-03-04,Bolo de Cenoura (fatia),1.0
2025-03-04,Pão Doce,8.0
2025-03-04,Torta de Morango (fatia),2.0
2025-03-04,Baguete,2.0
2025-03-04,Pão Doce,7.0
2025-03-04,Pão de Queijo,4.0
2025-03-04,Pão de Queijo,28.0
2025-03-04,Bolo de Cenoura (fatia),1.0
2025-03-04,Biscoito Caseiro (kg),1.61
2025-03-04,Baguete,6.0
2025-03-04,Café Expresso,2.0
2025-03-04,Pão Doce,5.0
2025-03-04,Café Expresso,20.0
2025-03-04,Biscoito Caseiro (kg),1.73
2025-03-04,Pão Doce,4.0
2025-03-04,Pão Doce,5.0
2025-03-04,Café Expresso,21.0
2025-03-04,Pão Integral (kg),1.29
2025-03-04,Café Expresso,3.0
2025-03-04,Pão Doce,3.0
2025-03-04,Pão Francês,5.0
2025-03-04,Pão Francês,15.0
2025-03-04,Suco de Laranja,7.0
2025-03-04,Bolo de Cenoura (fatia),1.0
2025-03-04,Pão Doce,2.0
2025-03-04,Pão Francês,5.0
2025-03-04,Pão Integral (kg),0.69
2025-03-04,Suco de Laranja,8.0
2025-03-04,Pão Doce,1.0
2025-03-04,Torta de Morango (fatia),1.0
2025-03-04,Bolo de Cenoura (fatia),2.0
2025-03-04,Pão Francês,29.0
2025-03-05,Pão Francês,18.0
2025-03-05,Pão Francês,7.0
2025-03-05,Baguete,2.0
2025-03-05,Pão Integral (kg),0.33
2025-03-05,Pão de Queijo,8.0
2025-03-05,Pão Francês,20.0
2025-03-05,Biscoito Caseiro (kg),1.73
2025-03-05,Biscoito Caseiro (kg),1.05
2025-03-05,Bolo de Cenoura (fatia),2.0
2025-03-05,Torta de Morango (fatia),3.0
2025-03-05,Pão Francês,5.0
2025-03-05,Torta de Morango (fatia),1.0
2025-03-05,Pão de Queijo,6.0
2025-03-05,Biscoito Caseiro (kg),1.52
2025-03-05,Suco de Laranja,2.0
2025-03-05,Pão Francês,9.0
2025-03-05,Café Expresso,30.0
2025-03-05,Pão de Queijo,21.0
2025-03-05,Pão Integral (kg),0.31
2025-03-05,Pão de Queijo,10.0
2025-03-05,Baguete,8.0
2025-03-05,Pão Francês,15.0
2025-03-05,Pão Integral (kg),1.13
2025-03-05,Pão Francês,11.0
2025-03-05,Bolo de Cenoura (fatia),2.0
2025-03-05,Pão de Queijo,27.0
2025-03-05,Pão Integral (kg),1.5
2025-03-05,Pão de Queijo,22.0
2025-03-05,Biscoito Caseiro (kg),0.53
2025-03-05,Suco de Laranja,4.0
2025-03-05,Bolo de Cenoura (fatia),3.0
2025-03-05,Pão Doce,2.0
2025-03-05,Pão Integral (kg),2.44
2025-03-05,Café Expresso,29.0
2025-03-05,Café Expresso,15.0
2025-03-05,Biscoito Caseiro (kg),2.33
2025-03-05,Pão Integral (kg),0.96
2025-03-05,Baguete,2.0
2025-03-05,Bolo de Cenoura (fatia),3.0
2025-03-05,Pão de Queijo,4.0
2025-03-05,Café Expresso,29.0
2025-03-05,Baguete,8.0
2025-03-06,Pão Doce,6.0
2025-03-06,Torta de Morango (fatia),2.0
2025-03-06,Bolo de Cenoura (fatia),1.0
2025-03-06,Suco de Laranja,8.0
2025-03-06,Suco de Laranja,1.0
2025-03-06,Pão Francês,10.0
2025-03-06,Bolo de Cenoura (fatia),1.0
2025-03-06,Torta de Morango (fatia),3.0
2025-03-06,Café Expresso,29.0
2025-03-06,Biscoito Caseiro (kg),1.5
2025-03-06,Pão Doce,6.0
2025-03-06,Bolo de Cenoura (fatia),3.0
2025-03-06,Torta de Morango (fatia),2.0
2025-03-06,Torta de Morango (fatia),1.0
2025-03-06,Bolo de Cenoura (fatia),3.0
2025-03-06,Pão de Queijo,29.0
2025-03-06,Bolo de Cenoura (fatia),3.0
2025-03-06,Baguete,5.0
2025-03-06,Pão Francês,27.0
2025-03-06,Bolo de Cenoura (fatia),3.0
2025-03-06,Pão de Queijo,29.0
2025-03-06,Bolo de Cenoura (fatia),3.0
2025-03-06,Bolo de Cenoura (fatia),3.0
2025-03-06,Pão de Queijo,8.0
2025-03-06,Torta de Morango (fatia),3.0
2025-03-06,Pão Francês,7.0
2025-03-06,Biscoito Caseiro (kg),0.13
2025-03-06,Baguete,2.0
2025-03-06,Pão Integral (kg),1.26
2025-03-06,Pão Integral (kg),2.37
2025-03-06,Pão de Queijo,26.0
2025-03-06,Pão Francês,18.0
2025-03-06,Pão Doce,6.0
2025-03-06,Café Expresso,1.0
2025-03-06,Pão Integral (kg),1.47
2025-03-06,Pão Francês,12.0
2025-03-06,Pão de Queijo,12.0
2025-03-06,Baguete,5.0
2025-03-06,Baguete,2.0
2025-03-06,Café Expresso,26.0
2025-03-06,Suco de Laranja,8.0
2025-03-06,Pão Francês,18.0
2025-03-06,Suco de Laranja,8.0
2025-03-06,Pão Francês,17.0
2025-03-06,Suco de Laranja,2.0
2025-03-06,Pão Doce,4.0
2025-03-06,Pão Doce,1.0
2025-03-06,Suco de Laranja,8.0
2025-03-06,Torta de Morango (fatia),2.0
2025-03-06,Biscoito Caseiro (kg),1.39
2025-03-06,Pão de Queijo,21.0
2025-03-06,Café Expresso,17.0
2025-03-06,Pão Doce,5.0
2025-03-06,Baguete,2.0
2025-03-06,Pão de Queijo,3.0
2025-03-06,Pão Integral (kg),1.87
2025-03-06,Pão Integral (kg),2.15
2025-03-06,Baguete,2.0
2025-03-06,Pão Integral (kg),0.72
2025-03-06,Pão Francês,27.0
2025-03-06,Baguete,2.0
2025-03-07,Pão Integral (kg),0.56
2025-03-07,Baguete,2.0
2025-03-07,Suco de Laranja,6.0
2025-03-07,Torta de Morango (fatia),1.0
2025-03-07,Suco de Laranja,6.0
2025-03-07,Suco de Laranja,7.0
2025-03-07,Pão Doce,2.0
2025-03-07,Bolo de Cenoura (fatia),1.0
2025-03-07,Biscoito Caseiro (kg),0.45
2025-03-07,Torta de Morango (fatia),1.0
2025-03-07,Bolo de Cenoura (fatia),2.0
2025-03-07,Torta de Morango (fatia),3.0
2025-03-07,Pão de Queijo,4.0
2025-03-07,Baguete,8.0
2025-03-07,Torta de Morango (fatia),3.0
2025-03-07,Baguete,1.0
2025-03-07,Café Expresso,15.0
2025-03-07,Pão Doce,5.0
2025-03-07,Pão Doce,1.0
2025-03-07,Biscoito Caseiro (kg),0.88
2025-03-07,Suco de Laranja,3.0
2025-03-07,Suco de Laranja,3.0
2025-03-07,Suco de Laranja,7.0
2025-03-07,Biscoito Caseiro (kg),2.18
2025-03-07,Pão Francês,19.0
2025-03-07,Suco de Laranja,3.0
2025-03-07,Bolo de Cenoura (fatia),1.0
2025-03-07,Pão Francês,4.0
2025-03-07,Bolo de Cenoura (fatia),2.0
2025-03-07,Café Expresso,4.0
2025-03-07,Pão Doce,6.0
2025-03-07,Pão Doce,8.0
2025-03-07,Biscoito Caseiro (kg),0.73
2025-03-07,Bolo de Cenoura (fatia),3.0
2025-03-07,Bolo de Cenoura (fatia),3.0
2025-03-07,Suco de Laranja,2.0
2025-03-07,Pão Doce,6.0
2025-03-07,Biscoito Caseiro (kg),1.45
2025-03-07,Café Expresso,23.0
2025-03-07,Torta de Morango (fatia),2.0
2025-03-07,Café Expresso,12.0
2025-03-07,Pão Doce,5.0
2025-03-07,Café Expresso,9.0
2025-03-07,Biscoito Caseiro (kg),0.39
2025-03-07,Suco de Laranja,6.0
2025-03-07,Torta de Morango (fatia),3.0
2025-03-07,Pão Francês,15.0
2025-03-07,Torta de Morango (fatia),2.0
2025-03-07,Pão Integral (kg),2.11
2025-03-07,Pão de Queijo,1.0
2025-03-07,Torta de Morango (fatia),2.0
2025-03-07,Biscoito Caseiro (kg),1.01
2025-03-07,Bolo de Cenoura (fatia),2.0
2025-03-07,Pão Francês,8.0
2025-03-07,Pão Doce,3.0
2025-03-07,Pão Doce,8.0
2025-03-07,Baguete,7.0
2025-03-07,Pão de Queijo,4.0
2025-03-07,Torta de Morango (fatia),1.0
2025-03-07,Bolo de Cenoura (fatia),3.0
2025-03-07,Bolo de Cenoura (fatia),3.0
2025-03-07,Pão Francês,23.0
2025-03-07,Torta de Morango (fatia),1.0
2025-03-07,Pão de Queijo,24.0
2025-03-07,Pão Doce,4.0
2025-03-07,Pão Integral (kg),2.43
2025-03-07,Pão de Queijo,24.0
2025-03-07,Café Expresso,8.0
2025-03-07,Pão Doce,5.0
2025-03-07,Pão Integral (kg),1.31
2025-03-07,Pão de Queijo,23.0
2025-03-07,Torta de Morango (fatia),3.0
2025-03-07,Pão Doce,3.0
2025-03-07,Café Expresso,27.0
2025-03-07,Torta de Morango (fatia),2.0
2025-03-07,Pão de Queijo,23.0
2025-03-07,Pão Integral (kg),0.9
2025-03-07,Torta de Morango (fatia),3.0
2025-03-07,Pão Integral (kg),0.78
2025-03-07,Bolo de Cenoura (fatia),1.0
2025-03-08,Bolo de Cenoura (fatia),3.0
2025-03-08,Café Expresso,15.0
2025-03-08,Suco de Laranja,4.0
2025-03-08,Biscoito Caseiro (kg),0.34
2025-03-08,Bolo de Cenoura (fatia),1.0
2025-03-08,Pão Doce,5.0
2025-03-08,Pão Doce,6.0
2025-03-08,Pão Francês,6.0
2025-03-08,Pão de Queijo,17.0
2025-03-08,Bolo de Cenoura (fatia),2.0
2025-03-08,Pão Doce,4.0
2025-03-08,Bolo de Cenoura (fatia),2.0
2025-03-08,Café Expresso,21.0
2025-03-08,Torta de Morango (fatia),3.0
2025-03-08,Biscoito Caseiro (kg),0.11
2025-03-08,Café Expresso,30.0
2025-03-08,Suco de Laranja,2.0
2025-03-08,Suco de Laranja,2.0
2025-03-08,Pão Doce,8.0
2025-03-08,Biscoito Caseiro (kg),1.24
2025-03-08,Biscoito Caseiro (kg),1.52
2025-03-08,Baguete,5.0
2025-03-08,Pão Francês,1.0
2025-03-08,Café Expresso,25.0
2025-03-08,Torta de Morango (fatia),1.0
2025-03-08,Pão de Queijo,28.0
2025-03-08,Biscoito Caseiro (kg),2.18
2025-03-08,Torta de Morango (fatia),1.0
2025-03-08,Café Expresso,29.0
2025-03-08,Pão Integral (kg),1.03
2025-03-08,Café Expresso,18.0
2025-03-08,Suco de Laranja,7.0
2025-03-08,Baguete,5.0
2025-03-08,Baguete,2.0
2025-03-08,Suco de Laranja,5.0
2025-03-08,Suco de Laranja,3.0
2025-03-08,Suco de Laranja,5.0
2025-03-08,Pão Doce,4.0
2025-03-08,Pão Integral (kg),1.42
2025-03-08,Torta de Morango (fatia),3.0
2025-03-08,Biscoito Caseiro (kg),1.98
2025-03-08,Pão de Queijo,16.0
2025-03-09,Baguete,5.0
2025-03-09,Torta de Morango (fatia),1.0
2025-03-09,Pão de Queijo,23.0
2025-03-09,Bolo de Cenoura (fatia),2.0
2025-03-09,Pão Francês,20.0
2025-03-09,Bolo de Cenoura (fatia),3.0
2025-03-09,Pão de Queijo,28.0
2025-03-09,Bolo de Cenoura (fatia),2.0
2025-03-09,Pão Integral (kg),1.53
2025-03-09,Pão Francês,21.0
2025-03-09,Pão Francês,28.0
2025-03-09,Baguete,8.0
2025-03-09,Pão Doce,2.0
2025-03-09,Pão Integral (kg),0.97
2025-03-09,Pão de Queijo,26.0
2025-03-09,Biscoito Caseiro (kg),1.71
2025-03-09,Biscoito Caseiro (kg),1.89
2025-03-09,Biscoito Caseiro (kg),1.58
2025-03-09,Torta de Morango (fatia),2.0
2025-03-09,Café Expresso,17.0
2025-03-09,Baguete,2.0
2025-03-09,Baguete,2.0
2025-03-09,Pão Integral (kg),0.84
2025-03-09,Torta de Morango (fatia),2.0
2025-03-09,Biscoito Caseiro (kg),0.83
2025-03-09,Baguete,1.0
2025-03-09,Torta de Morango (fatia),3.0
2025-03-09,Torta de Morango (fatia),3.0
2025-03-09,Bolo de Cenoura (fatia),1.0
2025-03-09,Baguete,4.0
2025-03-09,Pão Doce,3.0
2025-03-09,Bolo de Cenoura (fatia),3.0
2025-03-09,Bolo de Cenoura (fatia),3.0
2025-03-09,Café Expresso,19.0
2025-03-09,Pão Francês,9.0
2025-03-09,Baguete,4.0
2025-03-09,Biscoito Caseiro (kg),2.07
2025-03-09,Bolo de Cenoura (fatia),3.0
2025-03-09,Baguete,2.0
2025-03-09,Café Expresso,12.0
2025-03-09,Pão Francês,3.0
2025-03-09,Baguete,4.0
2025-03-09,Torta de Morango (fatia),3.0
2025-03-09,Café Expresso,24.0
2025-03-09,Bolo de Cenoura (fatia),1.0
2025-03-09,Pão Integral (kg),1.21
2025-03-09,Café Expresso,8.0
2025-03-09,Pão Doce,5.0
2025-03-09,Pão Doce,1.0
2025-03-09,Café Expresso,22.0
2025-03-09,Biscoito Caseiro (kg),1.96
2025-03-09,Biscoito Caseiro (kg),0.86
2025-03-09,Pão Integral (kg),0.33
2025-03-09,Pão Francês,29.0
2025-03-09,Biscoito Caseiro (kg),0.75
2025-03-09,Suco de Laranja,6.0
