data,produto,categoria,quantidade_vendida,preco_unitario,estoque_atual,estoque_minimo,dia_promocao,fornecedor
2025-10-05,Lasanha Bolonhesa,Congelados,4,"29,23",190,35,False,Bebidas Épsilon
2025-10-05,Linguiça Suína,Carnes,4,"21,13",146,34,False,Distribuidora Alfa
2025-10-05,Iogurte Natural,Laticínios,1,"21,03",86,42,False,Laticínios Gama
2025-10-05,Suco de Laranja,Bebidas,3,"30,24",57,29,False,Laticínios Gama
2025-10-05,Lasanha Bolonhesa,Congelados,8,"7,53",98,44,False,Produtor Beta
2025-10-05,Pão de Queijo,Padaria,14,"8,09",71,21,False,Bebidas Épsilon
2025-10-05,Arroz 5kg,Mercearia,5,"10,84",109,33,False,Produtor Beta
2025-10-05,Suco de Laranja,Bebidas,3,"31,11",140,25,False,Bebidas Épsilon
2025-10-06,Cenoura,Hortifruti,2,"8,82",32,19,False,Limpeza Delta
2025-10-06,Linguiça Suína,Carnes,5,"31,4",55,27,False,Bebidas Épsilon
2025-10-06,Água Sanitária,Limpeza,4,"9,8",162,42,True,Distribuidora Alfa
2025-10-06,Pão Francês,Padaria,1,"5,87",45,16,True,Produtor Beta
2025-10-06,Feijão Carioca,Mercearia,9,"18,65",145,42,True,Distribuidora Alfa
2025-10-06,Picanha,Carnes,5,"24,53",50,33,True,Produtor Beta
2025-10-06,Picanha,Carnes,5,"36,33",120,24,False,Limpeza Delta
2025-10-06,Alface,Hortifruti,9,"8,44",64,17,False,Produtor Beta
2025-10-06,Pão Francês,Padaria,9,"6,68",76,25,True,Bebidas Épsilon
2025-10-06,Água Mineral,Bebidas,4,"18,12",65,29,True,Distribuidora Alfa
2025-10-06,Tomate,Hortifruti,15,"11,79",49,25,False,Bebidas Épsilon
2025-10-06,Cerveja Pilsen,Bebidas,4,"43,68",90,33,False,Limpeza Delta
2025-10-06,Iogurte Natural,Laticínios,3,"12,69",89,42,False,Produtor Beta
2025-10-06,Sabão em Pó,Limpeza,2,"5,13",98,36,False,Laticínios Gama
2025-10-06,Leite Integral,Laticínios,10,"27,92",145,39,False,Limpeza Delta
2025-10-06,Pão de Queijo,Padaria,12,"11,72",20,17,False,Distribuidora Alfa
2025-10-06,Frango Filet,Carnes,1,"20,03",76,30,False,Produtor Beta
2025-10-06,Tomate,Hortifruti,13,"5,7",79,20,False,Bebidas Épsilon
2025-10-06,Suco de Laranja,Bebidas,1,"24,51",57,27,False,Limpeza Delta
2025-10-06,Açúcar Refinado,Mercearia,6,"19,29",137,32,False,Produtor Beta
2025-10-06,Sabão em Pó,Limpeza,6,"27,39",166,35,False,Limpeza Delta
2025-10-06,Suco de Laranja,Bebidas,2,"17,38",51,20,False,Produtor Beta
2025-10-06,Torta Doce,Padaria,10,"5,12",83,21,True,Distribuidora Alfa
2025-10-06,Cerveja Pilsen,Bebidas,4,"27,14",53,21,False,Distribuidora Alfa
2025-10-06,Pão Francês,Padaria,3,"10,0",82,12,True,Bebidas Épsilon
2025-10-06,Banana,Hortifruti,13,"7,42",42,21,False,Limpeza Delta
2025-10-06,Pizza Calabresa,Congelados,8,"16,26",128,39,True,Limpeza Delta
2025-10-06,Açúcar Refinado,Mercearia,3,"14,45",114,31,False,Limpeza Delta
2025-10-06,Queijo Muçarela,Laticínios,5,"26,43",193,36,True,Produtor Beta
2025-10-06,Óleo de Soja,Mercearia,2,"19,91",158,31,False,Distribuidora Alfa
2025-10-06,Água Mineral,Bebidas,1,"22,72",116,32,False,Limpeza Delta
2025-10-06,Feijão Carioca,Mercearia,10,"13,75",110,39,False,Produtor Beta
2025-10-06,Bolo de Fubá,Padaria,13,"10,72",43,24,False,Limpeza Delta
2025-10-06,Água Sanitária,Limpeza,8,"5,86",97,34,False,Limpeza Delta
2025-10-06,Pão Francês,Padaria,4,"8,61",66,13,False,Produtor Beta
2025-10-06,Cenoura,Hortifruti,3,"7,9",60,17,False,Distribuidora Alfa
2025-10-06,Detergente,Limpeza,9,"27,29",153,41,False,Limpeza Delta
2025-10-06,Maçã,Hortifruti,15,"5,42",43,14,False,Distribuidora Alfa
2025-10-06,Manteiga,Laticínios,2,"19,14",98,33,False,Laticínios Gama
2025-10-06,Cerveja Pilsen,Bebidas,3,"21,4",116,30,False,Laticínios Gama
2025-10-06,Desinfetante,Limpeza,10,"7,67",164,31,False,Produtor Beta
2025-10-06,Queijo Muçarela,Laticínios,10,"11,67",89,30,False,Bebidas Épsilon
2025-10-06,Linguiça Suína,Carnes,3,"14,71",118,31,False,Produtor Beta
2025-10-06,Cerveja Pilsen,Bebidas,5,"43,16",105,32,True,Laticínios Gama
2025-10-06,Desinfetante,Limpeza,8,"8,04",112,38,True,Laticínios Gama
2025-10-06,Pão de Queijo,Padaria,12,"5,58",70,21,False,Limpeza Delta
2025-10-07,Banana,Hortifruti,12,"11,85",30,16,False,Distribuidora Alfa
2025-10-07,Leite Integral,Laticínios,8,"23,27",125,36,True,Limpeza Delta
2025-10-07,Frango Filet,Carnes,3,"11,84",98,33,False,Distribuidora Alfa
2025-10-07,Água Mineral,Bebidas,2,"44,03",117,33,False,Limpeza Delta
2025-10-07,Lasanha Bolonhesa,Congelados,6,"22,45",127,31,False,Produtor Beta
2025-10-07,Pão de Queijo,Padaria,12,"8,77",60,25,True,Laticínios Gama
2025-10-07,Picanha,Carnes,2,"21,22",102,33,False,Produtor Beta
2025-10-07,Pão Francês,Padaria,6,"4,72",49,18,False,Limpeza Delta
2025-10-07,Açúcar Refinado,Mercearia,5,"7,7",84,34,False,Distribuidora Alfa
2025-10-07,Linguiça Suína,Carnes,1,"35,47",77,31,False,Limpeza Delta
2025-10-07,Picanha,Carnes,1,"26,49",60,21,False,Laticínios Gama
2025-10-07,Refrigerante Cola,Bebidas,3,"38,88",69,33,False,Laticínios Gama
2025-10-07,Banana,Hortifruti,2,"4,75",46,22,False,Limpeza Delta
2025-10-07,Picanha,Carnes,2,"41,13",89,32,False,Limpeza Delta
2025-10-07,Linguiça Suína,Carnes,5,"44,43",95,30,True,Laticínios Gama
2025-10-07,Desinfetante,Limpeza,7,"24,26",127,33,False,Laticínios Gama
2025-10-07,Queijo Muçarela,Laticínios,10,"8,89",95,33,True,Bebidas Épsilon
2025-10-07,Óleo de Soja,Mercearia,9,"10,34",176,33,False,Limpeza Delta
2025-10-07,Feijão Carioca,Mercearia,8,"25,01",91,36,False,Produtor Beta
2025-10-07,Tomate,Hortifruti,5,"3,58",49,15,False,Distribuidora Alfa
2025-10-07,Linguiça Suína,Carnes,3,"47,99",100,30,False,Limpeza Delta
2025-10-07,Maçã,Hortifruti,5,"8,27",77,10,False,Limpeza Delta
2025-10-07,Pão de Queijo,Padaria,10,"6,6",35,17,False,Bebidas Épsilon
2025-10-07,Água Mineral,Bebidas,5,"10,91",60,35,False,Bebidas Épsilon
2025-10-07,Cerveja Pilsen,Bebidas,1,"41,97",81,33,False,Distribuidora Alfa
2025-10-07,Bolo de Fubá,Padaria,5,"7,49",68,19,False,Distribuidora Alfa
2025-10-07,Água Sanitária,Limpeza,2,"14,44",113,32,True,Limpeza Delta
2025-10-07,Linguiça Suína,Carnes,4,"26,37",110,23,False,Produtor Beta
2025-10-07,Bolo de Fubá,Padaria,1,"3,67",91,15,False,Limpeza Delta
2025-10-07,Frango Filet,Carnes,5,"22,39",75,21,False,Bebidas Épsilon
2025-10-07,Pizza Calabresa,Congelados,5,"26,7",89,34,False,Produtor Beta
2025-10-07,Iogurte Natural,Laticínios,3,"19,56",104,44,False,Limpeza Delta
2025-10-07,Bolo de Fubá,Padaria,7,"8,12",32,10,False,Limpeza Delta
2025-10-07,Linguiça Suína,Carnes,2,"42,67",113,33,False,Bebidas Épsilon
2025-10-07,Picanha,Carnes,4,"30,07",131,28,False,Bebidas Épsilon
2025-10-07,Cerveja Pilsen,Bebidas,2,"29,31",137,21,False,Distribuidora Alfa
2025-10-07,Picanha,Carnes,3,"38,08",74,27,False,Produtor Beta
2025-10-07,Cerveja Pilsen,Bebidas,3,"15,48",118,28,True,Limpeza Delta
2025-10-07,Arroz 5kg,Mercearia,7,"7,75",152,45,False,Distribuidora Alfa
2025-10-07,Manteiga,Laticínios,1,"8,19",103,45,False,Limpeza Delta
2025-10-07,Açúcar Refinado,Mercearia,9,"13,46",91,35,False,Laticínios Gama
2025-10-07,Queijo Muçarela,Laticínios,1,"17,34",158,34,False,Distribuidora Alfa
2025-10-07,Detergente,Limpeza,6,"18,66",108,34,False,Distribuidora Alfa
2025-10-07,Sabão em Pó,Limpeza,5,"18,34",86,37,False,Produtor Beta
2025-10-07,Leite Integral,Laticínios,2,"6,22",176,44,False,Limpeza Delta
2025-10-07,Linguiça Suína,Carnes,5,"38,89",116,22,False,Distribuidora Alfa
2025-10-07,Óleo de Soja,Mercearia,3,"19,39",125,43,False,Bebidas Épsilon
2025-10-07,Café em Pó,Mercearia,3,"27,94",80,33,True,Distribuidora Alfa
2025-10-07,Batata Frita,Congelados,1,"7,7",152,43,True,Produtor Beta
2025-10-07,Café em Pó,Mercearia,7,"26,48",124,44,False,Laticínios Gama
2025-10-08,Arroz 5kg,Mercearia,2,"25,83",163,30,False,Produtor Beta
2025-10-08,Linguiça Suína,Carnes,2,"21,36",129,26,False,Bebidas Épsilon
2025-10-08,Detergente,Limpeza,6,"25,04",102,39,True,Produtor Beta
2025-10-08,Feijão Carioca,Mercearia,10,"24,32",81,42,False,Distribuidora Alfa
2025-10-08,Refrigerante Cola,Bebidas,2,"41,31",67,28,False,Bebidas Épsilon
2025-10-08,Maçã,Hortifruti,7,"3,96",84,23,True,Distribuidora Alfa
2025-10-08,Leite Integral,Laticínios,9,"12,53",173,32,False,Limpeza Delta
2025-10-08,Detergente,Limpeza,9,"28,86",168,33,False,Produtor Beta
2025-10-08,Picanha,Carnes,5,"26,02",62,22,False,Distribuidora Alfa
2025-10-08,Cerveja Pilsen,Bebidas,2,"26,82",147,20,True,Laticínios Gama
2025-10-08,Bolo de Fubá,Padaria,6,"6,19",57,25,False,Limpeza Delta
2025-10-08,Desinfetante,Limpeza,4,"22,05",111,42,False,Limpeza Delta
2025-10-08,Água Sanitária,Limpeza,9,"8,19",130,37,True,Laticínios Gama
2025-10-08,Torta Doce,Padaria,7,"9,1",35,10,False,Limpeza Delta
2025-10-08,Água Mineral,Bebidas,1,"14,94",91,31,True,Laticínios Gama
2025-10-08,Pão de Queijo,Padaria,11,"3,19",73,20,False,Limpeza Delta
2025-10-08,Manteiga,Laticínios,10,"22,19",85,39,False,Bebidas Épsilon
2025-10-08,Lasanha Bolonhesa,Congelados,5,"19,53",186,37,False,Laticínios Gama
2025-10-08,Banana,Hortifruti,12,"4,3",44,23,False,Distribuidora Alfa
2025-10-08,Pizza Calabresa,Congelados,7,"9,98",127,33,False,Distribuidora Alfa
2025-10-08,Cenoura,Hortifruti,9,"8,82",64,12,False,Limpeza Delta
2025-10-08,Lasanha Bolonhesa,Congelados,7,"29,42",181,31,False,Limpeza Delta
2025-10-08,Água Mineral,Bebidas,5,"23,55",128,25,True,Laticínios Gama
2025-10-08,Açúcar Refinado,Mercearia,6,"22,96",173,38,False,Bebidas Épsilon
2025-10-09,Lasanha Bolonhesa,Congelados,9,"18,02",167,39,False,Laticínios Gama
2025-10-09,Picanha,Carnes,5,"43,54",137,33,False,Limpeza Delta
2025-10-09,Feijão Carioca,Mercearia,5,"26,29",112,32,False,Distribuidora Alfa
2025-10-09,Lasanha Bolonhesa,Congelados,1,"29,25",144,36,True,Produtor Beta
2025-10-09,Alface,Hortifruti,3,"10,47",38,24,False,Distribuidora Alfa
2025-10-09,Desinfetante,Limpeza,3,"6,54",163,40,False,Distribuidora Alfa
2025-10-09,Pão de Queijo,Padaria,12,"8,66",79,20,False,Limpeza Delta
2025-10-09,Lasanha Bolonhesa,Congelados,3,"15,62",88,31,False,Laticínios Gama
2025-10-09,Linguiça Suína,Carnes,4,"38,29",79,27,False,Bebidas Épsilon
2025-10-09,Água Mineral,Bebidas,3,"42,75",76,28,True,Laticínios Gama
2025-10-09,Frango Filet,Carnes,1,"41,29",112,27,False,Produtor Beta
2025-10-09,Água Sanitária,Limpeza,9,"5,8",91,44,False,Laticínios Gama
2025-10-09,Pizza Calabresa,Congelados,9,"7,16",186,42,False,Produtor Beta
2025-10-09,Desinfetante,Limpeza,6,"10,09",85,34,False,Produtor Beta
2025-10-09,Linguiça Suína,Carnes,3,"18,06",68,20,True,Distribuidora Alfa
2025-10-09,Lasanha Bolonhesa,Congelados,1,"5,79",163,44,False,Limpeza Delta
2025-10-09,Lasanha Bolonhesa,Congelados,8,"19,24",144,39,True,Bebidas Épsilon
2025-10-09,Água Sanitária,Limpeza,3,"28,56",131,40,False,Limpeza Delta
2025-10-09,Água Sanitária,Limpeza,4,"12,2",120,31,True,Bebidas Épsilon
2025-10-09,Frango Filet,Carnes,4,"18,44",135,35,False,Laticínios Gama
2025-10-09,Pão Francês,Padaria,7,"10,7",51,19,False,Limpeza Delta
2025-10-09,Batata Frita,Congelados,5,"20,2",75,30,True,Bebidas Épsilon
2025-10-09,Linguiça Suína,Carnes,5,"20,23",130,27,True,Bebidas Épsilon
2025-10-09,Picanha,Carnes,2,"17,25",73,32,False,Laticínios Gama
2025-10-09,Linguiça Suína,Carnes,1,"20,25",116,27,False,Distribuidora Alfa
2025-10-09,Água Sanitária,Limpeza,5,"25,33",101,30,True,Laticínios Gama
2025-10-09,Maçã,Hortifruti,10,"11,96",88,10,False,Produtor Beta
2025-10-09,Banana,Hortifruti,3,"6,62",81,17,False,Bebidas Épsilon
2025-10-09,Bolo de Fubá,Padaria,14,"7,84",22,17,False,Limpeza Delta
2025-10-09,Alface,Hortifruti,13,"7,22",46,15,False,Bebidas Épsilon
2025-10-09,Picanha,Carnes,5,"46,27",92,35,False,Limpeza Delta
2025-10-09,Óleo de Soja,Mercearia,1,"8,66",185,39,False,Bebidas Épsilon
2025-10-09,Maçã,Hortifruti,15,"4,58",70,18,False,Bebidas Épsilon
2025-10-09,Desinfetante,Limpeza,4,"16,96",168,40,False,Bebidas Épsilon
2025-10-09,Batata Frita,Congelados,6,"5,7",191,42,False,Distribuidora Alfa
2025-10-10,Pão Francês,Padaria,10,"11,69",83,10,False,Limpeza Delta
2025-10-10,Torta Doce,Padaria,6,"4,87",46,15,True,Distribuidora Alfa
2025-10-10,Leite Integral,Laticínios,5,"26,98",148,32,False,Limpeza Delta
2025-10-10,Água Sanitária,Limpeza,8,"22,02",131,39,True,Produtor Beta
2025-10-10,Óleo de Soja,Mercearia,7,"25,13",89,31,False,Limpeza Delta
2025-10-10,Linguiça Suína,Carnes,3,"23,98",127,34,False,Limpeza Delta
2025-10-10,Detergente,Limpeza,9,"10,28",107,35,False,Laticínios Gama
2025-10-10,Alface,Hortifruti,1,"11,51",51,19,True,Bebidas Épsilon
2025-10-10,Pão de Queijo,Padaria,4,"11,09",55,16,True,Limpeza Delta
2025-10-10,Arroz 5kg,Mercearia,4,"19,74",188,38,False,Bebidas Épsilon
2025-10-10,Cenoura,Hortifruti,12,"10,77",80,19,False,Laticínios Gama
2025-10-10,Frango Filet,Carnes,2,"14,08",72,24,False,Limpeza Delta
2025-10-10,Pão Francês,Padaria,4,"8,46",45,16,False,Distribuidora Alfa
2025-10-10,Maçã,Hortifruti,13,"11,97",46,24,True,Bebidas Épsilon
2025-10-10,Linguiça Suína,Carnes,1,"22,9",106,32,False,Bebidas Épsilon
2025-10-10,Iogurte Natural,Laticínios,10,"17,56",77,43,False,Produtor Beta
2025-10-10,Iogurte Natural,Laticínios,3,"6,21",92,31,False,Bebidas Épsilon
2025-10-10,Frango Filet,Carnes,1,"14,26",111,24,False,Limpeza Delta
2025-10-10,Queijo Muçarela,Laticínios,4,"23,75",174,34,False,Limpeza Delta
2025-10-10,Queijo Muçarela,Laticínios,5,"15,97",182,30,False,Laticínios Gama
2025-10-10,Maçã,Hortifruti,4,"3,75",51,19,False,Distribuidora Alfa
2025-10-10,Iogurte Natural,Laticínios,8,"19,56",94,32,True,Produtor Beta
2025-10-10,Pão de Queijo,Padaria,5,"7,82",90,17,False,Limpeza Delta
2025-10-10,Bolo de Fubá,Padaria,13,"9,42",81,19,False,Distribuidora Alfa
2025-10-10,Refrigerante Cola,Bebidas,3,"12,39",115,27,False,Distribuidora Alfa
2025-10-10,Arroz 5kg,Mercearia,3,"7,75",118,36,True,Laticínios Gama
2025-10-10,Frango Filet,Carnes,1,"13,38",110,20,False,Produtor Beta
2025-10-10,Suco de Laranja,Bebidas,1,"10,82",141,24,True,Distribuidora Alfa
2025-10-10,Desinfetante,Limpeza,9,"12,77",187,32,True,Distribuidora Alfa
2025-10-10,Cerveja Pilsen,Bebidas,2,"47,62",121,29,False,Limpeza Delta
2025-10-10,Sabão em Pó,Limpeza,10,"26,15",174,30,True,Bebidas Épsilon
2025-10-10,Açúcar Refinado,Mercearia,2,"24,04",180,32,False,Laticínios Gama
2025-10-10,Manteiga,Laticínios,9,"28,14",83,43,False,Limpeza Delta
2025-10-10,Cerveja Pilsen,Bebidas,2,"28,57",97,34,True,Limpeza Delta
2025-10-10,Picanha,Carnes,2,"41,56",100,27,True,Laticínios Gama
2025-10-10,Tomate,Hortifruti,9,"4,01",71,23,True,Limpeza Delta
2025-10-10,Batata Frita,Congelados,5,"29,47",144,41,False,Bebidas Épsilon
2025-10-10,Torta Doce,Padaria,6,"6,32",57,12,False,Bebidas Épsilon
2025-10-10,Batata Frita,Congelados,3,"22,23",132,41,False,Produtor Beta
2025-10-10,Desinfetante,Limpeza,8,"21,07",121,42,False,Bebidas Épsilon
2025-10-10,Tomate,Hortifruti,14,"8,23",38,18,True,Produtor Beta
2025-10-10,Maçã,Hortifruti,10,"5,27",74,25,True,Distribuidora Alfa
2025-10-10,Lasanha Bolonhesa,Congelados,1,"15,59",192,32,False,Limpeza Delta
2025-10-10,Picanha,Carnes,5,"33,71",129,21,False,Laticínios Gama
2025-10-10,Linguiça Suína,Carnes,2,"25,65",54,22,False,Produtor Beta
2025-10-10,Feijão Carioca,Mercearia,10,"22,73",186,30,False,Laticínios Gama
2025-10-10,Água Mineral,Bebidas,3,"32,33",94,26,False,Laticínios Gama
2025-10-10,Arroz 5kg,Mercearia,10,"10,85",87,36,True,Produtor Beta
2025-10-11,Iogurte Natural,Laticínios,3,"14,42",174,36,True,Produtor Beta
2025-10-11,Batata Frita,Congelados,3,"6,63",194,43,True,Limpeza Delta
2025-10-11,Suco de Laranja,Bebidas,4,"15,39",83,31,True,Laticínios Gama
2025-10-11,Manteiga,Laticínios,4,"29,41",182,37,True,Produtor Beta
2025-10-11,Iogurte Natural,Laticínios,6,"23,87",161,33,False,Distribuidora Alfa
2025-10-11,Lasanha Bolonhesa,Congelados,1,"7,71",173,30,False,Distribuidora Alfa
2025-10-11,Arroz 5kg,Mercearia,3,"22,94",171,38,False,Limpeza Delta
2025-10-11,Picanha,Carnes,5,"39,61",106,26,True,Distribuidora Alfa
2025-10-11,Cerveja Pilsen,Bebidas,3,"29,8",56,23,True,Limpeza Delta
2025-10-11,Maçã,Hortifruti,7,"5,8",78,13,False,Produtor Beta
2025-10-11,Arroz 5kg,Mercearia,8,"8,83",85,31,False,Produtor Beta
2025-10-11,Maçã,Hortifruti,6,"4,69",39,17,False,Distribuidora Alfa
2025-10-11,Refrigerante Cola,Bebidas,4,"19,51",72,22,True,Bebidas Épsilon
2025-10-11,Torta Doce,Padaria,7,"4,1",93,13,False,Limpeza Delta
2025-10-11,Maçã,Hortifruti,14,"11,0",25,23,False,Laticínios Gama
2025-10-11,Torta Doce,Padaria,12,"4,32",55,11,False,Limpeza Delta
2025-10-11,Água Sanitária,Limpeza,5,"18,28",105,33,False,Laticínios Gama
2025-10-11,Pão de Queijo,Padaria,6,"8,17",67,22,False,Distribuidora Alfa
2025-10-11,Alface,Hortifruti,6,"10,21",58,10,False,Produtor Beta
2025-10-11,Torta Doce,Padaria,13,"6,2",58,21,False,Laticínios Gama
2025-10-11,Manteiga,Laticínios,6,"9,88",108,41,False,Laticínios Gama
2025-10-11,Torta Doce,Padaria,2,"7,16",57,16,False,Produtor Beta
2025-10-11,Iogurte Natural,Laticínios,2,"10,11",150,37,False,Produtor Beta
2025-10-12,Sabão em Pó,Limpeza,4,"19,52",154,45,True,Bebidas Épsilon
2025-10-12,Café em Pó,Mercearia,8,"18,51",142,34,True,Bebidas Épsilon
2025-10-12,Pizza Calabresa,Congelados,10,"10,71",152,40,False,Limpeza Delta
2025-10-12,Linguiça Suína,Carnes,5,"42,9",76,33,False,Limpeza Delta
2025-10-12,Frango Filet,Carnes,5,"22,75",131,26,False,Produtor Beta
2025-10-12,Suco de Laranja,Bebidas,3,"32,71",129,32,False,Produtor Beta
2025-10-12,Pão Francês,Padaria,15,"10,43",56,19,False,Limpeza Delta
2025-10-12,Cerveja Pilsen,Bebidas,4,"29,39",85,23,False,Limpeza Delta
2025-10-12,Torta Doce,Padaria,4,"7,0",85,12,False,Limpeza Delta
2025-10-12,Cerveja Pilsen,Bebidas,4,"32,37",91,34,True,Produtor Beta
2025-10-12,Café em Pó,Mercearia,1,"10,66",182,43,False,Produtor Beta
2025-10-12,Açúcar Refinado,Mercearia,4,"18,71",98,43,False,Produtor Beta
2025-10-12,Lasanha Bolonhesa,Congelados,6,"17,46",181,33,False,Bebidas Épsilon
2025-10-12,Feijão Carioca,Mercearia,10,"24,38",185,44,False,Produtor Beta
2025-10-12,Pão Francês,Padaria,10,"9,78",23,23,False,Produtor Beta
2025-10-12,Detergente,Limpeza,8,"27,9",122,38,False,Laticínios Gama
2025-10-12,Manteiga,Laticínios,2,"17,8",157,34,False,Produtor Beta
2025-10-12,Água Sanitária,Limpeza,10,"24,46",133,41,True,Laticínios Gama
2025-10-12,Manteiga,Laticínios,10,"19,79",183,38,False,Laticínios Gama
2025-10-12,Desinfetante,Limpeza,10,"27,05",174,42,False,Laticínios Gama
2025-10-12,Frango Filet,Carnes,2,"49,0",73,21,False,Laticínios Gama
2025-10-12,Sabão em Pó,Limpeza,7,"28,03",172,32,False,Bebidas Épsilon
2025-10-12,Pão Francês,Padaria,12,"8,07",19,17,False,Laticínios Gama
2025-10-12,Água Mineral,Bebidas,1,"26,17",57,26,False,Distribuidora Alfa
2025-10-12,Leite Integral,Laticínios,5,"10,7",195,36,True,Laticínios Gama
2025-10-12,Óleo de Soja,Mercearia,5,"26,05",118,31,False,Bebidas Épsilon
2025-10-12,Queijo Muçarela,Laticínios,6,"16,26",182,44,False,Distribuidora Alfa
2025-10-12,Café em Pó,Mercearia,6,"6,86",192,43,False,Limpeza Delta
2025-10-12,Água Sanitária,Limpeza,10,"14,45",151,39,True,Produtor Beta
2025-10-12,Detergente,Limpeza,3,"5,06",170,35,False,Bebidas Épsilon
2025-10-12,Picanha,Carnes,2,"14,8",116,29,True,Laticínios Gama
2025-10-12,Queijo Muçarela,Laticínios,1,"20,98",180,44,False,Distribuidora Alfa
2025-10-12,Cerveja Pilsen,Bebidas,1,"32,76",146,33,False,Produtor Beta
2025-10-12,Cenoura,Hortifruti,6,"2,6",29,14,False,Bebidas Épsilon
2025-10-12,Desinfetante,Limpeza,3,"29,98",119,36,False,Produtor Beta
2025-10-12,Refrigerante Cola,Bebidas,5,"43,15",120,30,False,Bebidas Épsilon
2025-10-12,Sabão em Pó,Limpeza,6,"26,96",78,31,False,Produtor Beta
2025-10-12,Manteiga,Laticínios,3,"27,05",177,30,False,Bebidas Épsilon
2025-10-12,Desinfetante,Limpeza,2,"7,03",110,38,False,Bebidas Épsilon
2025-10-12,Pizza Calabresa,Congelados,2,"24,15",91,32,False,Limpeza Delta
2025-10-12,Detergente,Limpeza,9,"9,56",113,30,False,Distribuidora Alfa
2025-10-12,Refrigerante Cola,Bebidas,3,"24,1",65,20,True,Produtor Beta
2025-10-12,Óleo de Soja,Mercearia,1,"15,61",134,40,False,Produtor Beta
2025-10-12,Torta Doce,Padaria,3,"11,13",71,17,False,Laticínios Gama
2025-10-12,Arroz 5kg,Mercearia,7,"29,57",98,36,False,Distribuidora Alfa
2025-10-12,Feijão Carioca,Mercearia,9,"7,99",177,39,False,Limpeza Delta
2025-10-12,Açúcar Refinado,Mercearia,6,"10,87",130,31,True,Laticínios Gama
2025-10-12,Lasanha Bolonhesa,Congelados,10,"29,2",172,32,False,Limpeza Delta
2025-10-12,Picanha,Carnes,3,"30,17",59,32,False,Limpeza Delta
2025-10-13,Linguiça Suína,Carnes,4,"16,74",95,23,False,Produtor Beta
2025-10-13,Batata Frita,Congelados,2,"21,08",78,36,False,Limpeza Delta
2025-10-13,Desinfetante,Limpeza,3,"12,26",189,30,False,Produtor Beta
2025-10-13,Banana,Hortifruti,4,"4,09",79,18,False,Limpeza Delta
2025-10-13,Picanha,Carnes,3,"25,33",125,29,False,Distribuidora Alfa
2025-10-13,Lasanha Bolonhesa,Congelados,9,"10,07",85,37,False,Produtor Beta
2025-10-13,Linguiça Suína,Carnes,1,"17,36",86,22,True,Limpeza Delta
2025-10-13,Arroz 5kg,Mercearia,10,"5,73",162,32,False,Limpeza Delta
2025-10-13,Pizza Calabresa,Congelados,1,"29,3",110,32,False,Limpeza Delta
2025-10-13,Bolo de Fubá,Padaria,3,"8,36",53,23,True,Bebidas Épsilon
2025-10-13,Queijo Muçarela,Laticínios,2,"14,86",101,37,False,Bebidas Épsilon
2025-10-13,Linguiça Suína,Carnes,5,"39,96",58,29,False,Distribuidora Alfa
2025-10-13,Suco de Laranja,Bebidas,3,"18,54",51,28,False,Laticínios Gama
2025-10-13,Maçã,Hortifruti,1,"11,08",76,15,True,Laticínios Gama
2025-10-13,Água Mineral,Bebidas,5,"10,37",122,34,False,Bebidas Épsilon
2025-10-13,Manteiga,Laticínios,5,"9,61",116,32,False,Produtor Beta
2025-10-13,Iogurte Natural,Laticínios,3,"22,57",83,35,False,Bebidas Épsilon
2025-10-13,Pizza Calabresa,Congelados,3,"12,64",196,37,True,Bebidas Épsilon
2025-10-13,Água Sanitária,Limpeza,5,"17,67",102,30,False,Produtor Beta
2025-10-13,Maçã,Hortifruti,9,"6,82",54,11,True,Produtor Beta
2025-10-13,Alface,Hortifruti,11,"11,19",80,12,False,Laticínios Gama
2025-10-13,Água Sanitária,Limpeza,3,"16,93",154,42,False,Distribuidora Alfa
